23156,Flooring,Floor Moulding & Trim,,"
            
                SMARTCORE Ultra 1.38-in x 94-in Tivoli Travertine Vinyl Multi-Purpose Floor Transition Strip
            
                
            
        ",0,0,$36.99 ,https://mobileimages.lowes.com/product/converted/836218/836218572691.jpg,"<ul class=""pd-short-desc-listing list disc"">
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Used to transition between a hard surface floor and carpet</p>
                </li>
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Easy to install-only adhesive needed</p>
                </li>
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Vinyl wrapped-100% waterproof</p>
                </li>
    </ul><ul class=""list disc"">

                                        <li>Used to transition between a hard surface floor and carpet</li>


                                        <li>Easy to install-only adhesive needed</li>


                                        <li>Vinyl wrapped-100% waterproof</li>

                                </ul>",bedbathandbeyond ,0
23157,Flooring,Floor Moulding & Trim,,"
            
                SimpleSolutions 0.75-in x 94.5-in Heathered Oak/Greyson Hickory Quarter Round Floor Moulding
            
                
            
        ",0,0,$6.98 ,https://mobileimages.lowes.com/product/converted/604743/604743021409.jpg,"<ul class=""pd-short-desc-listing list disc"">
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Provides a finished look between the floor and wall</p>
                </li>
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Color coordinated to flooring</p>
                </li>
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Screwed or nailed in place</p>
                </li>
    </ul><ul class=""list disc"">

                                        <li>Provides a finished look between the floor and wall</li>


                                        <li>Color coordinated to flooring</li>


                                        <li>Screwed or nailed in place</li>


                                        <li>Pre-finished, no staining, gluing or polyurethane</li>


                                        <li>Measures 94-1/2-in</li>

                                </ul>",bedbathandbeyond ,0
23158,Flooring,Floor Moulding & Trim,,"
            
                SMARTCORE Ultra 1.42-in x 94-in Blue Ridge Pine Vinyl Reducers Floor Transition Strip
            
                
            
        ",0,0,$19.98 ,https://mobileimages.lowes.com/product/converted/836211/836211998931.jpg,"<ul class=""pd-short-desc-listing list disc"">
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Used to transition 2 hard surface floors of unequal heights</p>
                </li>
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Easy to install and prepacked with the required track</p>
                </li>
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Vinyl wrapped-100% waterproof</p>
                </li>
    </ul><ul class=""list disc"">

                                        <li>Used to transition 2 hard surface floors of unequal heights</li>


                                        <li>Easy to install and prepacked with the required track</li>


                                        <li>Vinyl wrapped-100% waterproof</li>

                                </ul>",bedbathandbeyond ,0
23159,Flooring,Floor Moulding & Trim,,"
            
                SMARTCORE Ultra 1.26-in x 94-in Blue Ridge Pine T-Molding
            
                
            
        ",0,0,$19.98 ,https://mobileimages.lowes.com/product/converted/836219/836219762909.jpg,"<ul class=""pd-short-desc-listing list disc"">
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Used to transition 2 hard surface floors of similar height</p>
                </li>
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Easy to install-prepackaged with the required track</p>
                </li>
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Vinyl wrapped, 100% waterproof</p>
                </li>
    </ul><ul class=""list disc"">

                                        <li>Used to transition 2 hard surface floors of similar height</li>


                                        <li>Easy to install-prepackaged with the required track</li>


                                        <li>Vinyl wrapped, 100% waterproof</li>

                                </ul>",bedbathandbeyond ,0
23160,Flooring,Floor Moulding & Trim,,"
            
                Shaw 1.75-in x 72-in Resort Teak T-Moulding
            
                
            
        ",0,0,$24.98 ,https://mobileimages.lowes.com/product/converted/765894/765894803884.jpg,"<ul class=""pd-short-desc-listing list disc"">
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Commonly used in doorways to join two hardsurface floors</p>
                </li>
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Bridges the gap between two level surfaces</p>
                </li>
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Prepackaged with the required track and hardware</p>
                </li>
    </ul><ul class=""list disc"">

                                        <li>Commonly used in doorways to join two hardsurface floors</li>


                                        <li>Bridges the gap between two level surfaces</li>


                                        <li>Prepackaged with the required track and hardware</li>


                                        <li>Intended for use with Shaw luxury vinyl plank item # 516565</li>

                                </ul>",bedbathandbeyond ,0
23161,Flooring,Floor Moulding & Trim,,"
            
                Shaw 1.75-in x 94-in Resort Teak Teak Stair Nose Floor Moulding
            
                
            
        ",0,0,$29.98 ,https://mobileimages.lowes.com/product/converted/765894/765894003826.jpg,"<ul class=""pd-short-desc-listing list disc"">
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Shaw stairnose combines style and function to enhance the beauty of interior staircases or step downs</p>
                </li>
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Provides a safe and secure step</p>
                </li>
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Prepackaged with the required track and hardware</p>
                </li>
    </ul><ul class=""list disc"">

                                        <li>Shaw stairnose combines style and function to enhance the beauty of interior staircases or step downs</li>


                                        <li>Provides a safe and secure step</li>


                                        <li>Prepackaged with the required track and hardware</li>


                                        <li>Intended for use with Shaw luxury Vinly plank item # 516565</li>

                                </ul>",bedbathandbeyond ,0
23162,Flooring,Floor Moulding & Trim,,"
            
                FLEXCO 2.75-in x 78-in Natural Maple Stair Nose Floor Moulding
            
                
            
        ",0,0,$40.00 - $51.54,https://mobileimages.lowes.com/product/converted/719381/719381488306.jpg,"<ul class=""pd-short-desc-listing list disc"">
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Stair nosings are designed to take the brunt of foot traffic while maintaining the beauty of the stairs</p>
                </li>
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Made from the finest solid hardwood available for lasting durability</p>
                </li>
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Easily cut for a custom finish</p>
                </li>
    </ul><ul class=""list disc"">

                                        <li>Stair nosings are designed to take the brunt of foot traffic while maintaining the beauty of the stairs</li>


                                        <li>Made from the finest solid hardwood available for lasting durability</li>


                                        <li>Easily cut for a custom finish</li>


                                        <li>Smooth finish for flawless transition to flooring</li>


                                        <li>Matches 3/8-in flooring</li>

                                </ul>",bedbathandbeyond ,0
23163,Flooring,Floor Moulding & Trim,,"
            
                SimpleSolutions 2.37-in x 78.7-in Hillcrest Hickory 4-n-1 Floor Moulding
            
                
            
        ",0,0,$29.97 - $30.98,https://mobileimages.lowes.com/product/converted/604743/604743164106.jpg,"<ul class=""pd-short-desc-listing list disc"">
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Provides one solution for four different molding needs - hard surface reducer, T-moulding, carpet transition and end moulding</p>
                </li>
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Assembles in seconds, simply align the parts and snap into the track</p>
                </li>
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Superior scratch barrier, looks newer longer</p>
                </li>
    </ul><ul class=""list disc"">

                                        <li>Provides one solution for four different molding needs - hard surface reducer, T-moulding, carpet transition and end moulding</li>


                                        <li>Assembles in seconds, simply align the parts and snap into the track</li>


                                        <li>Superior scratch barrier, looks newer longer</li>


                                        <li>Pre-finished, no staining, gluing or polyurethane</li>


                                        <li>Measures 78-3/4-in</li>


                                        <li>T-mold and carpet reducer measures 1.75-in width, hard surface reducer measures 2-in width</li>

                                </ul>",bedbathandbeyond ,0
23164,Flooring,Floor Moulding & Trim,,"
            
                FLEXCO 2-in x 78-in T-Moulding Floor Moulding
            
                
            
        ",0,0,$80.16 ,https://mobileimages.lowes.com/product/converted/719381/719381473791.jpg,"<ul class=""pd-short-desc-listing list disc"">
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Flexco Acacia T-mold is designed to join two areas of flooring that are the same thickness</p>
                </li>
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">The finish and top coat allow the woods natural beauty to shine through while offering a rich color to match wood flooring</p>
                </li>
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Prefinished with an environmentally friendly water-based low VOC polyurethane top coat</p>
                </li>
    </ul><ul class=""list disc"">

                                        <li>Flexco Acacia T-mold is designed to join two areas of flooring that are the same thickness</li>


                                        <li>The finish and top coat allow the woods natural beauty to shine through while offering a rich color to match wood flooring</li>


                                        <li>Prefinished with an environmentally friendly water-based low VOC polyurethane top coat</li>


                                        <li>Made from the finest solid hardwood available for lasting durability</li>


                                        <li>See flooring manufacturer guidelines for required underlayment</li>


                                        <li>Easily cut for custom finish</li>


                                        <li>Each T-mold is 2-in W x 0.69-in H x 78-in L</li>


                                        <li>Smooth finish for flawless transition to flooring and can be installed in both residential and commercial buildings</li>


                                        <li>""Pass-it-on"" warranty could not be more simple. We will match the warranty provided by the hardwood flooring manufacturer on any project where our hardwood transitions are used</li>

                                </ul>",bedbathandbeyond ,0
23165,Flooring,Floor Moulding & Trim,,"
            
                FLEXCO 2-in x 78-in Unfinished Oak T-Moulding
            
                
            
        ",0,0,$18.98 - $61.37,https://mobileimages.lowes.com/product/converted/719381/719381489846.jpg,"<ul class=""pd-short-desc-listing list disc"">
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">T-moldings are commonly used to join 2 areas of flooring that are the same thickness</p>
                </li>
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Made from the finest solid hardwood available for lasting durability</p>
                </li>
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Allows for a smooth transition between uneven floors</p>
                </li>
    </ul><ul class=""list disc"">

                                        <li>T-moldings are commonly used to join 2 areas of flooring that are the same thickness</li>


                                        <li>Made from the finest solid hardwood available for lasting durability</li>


                                        <li>Allows for a smooth transition between uneven floors</li>


                                        <li>Extremely durable</li>

                                </ul>",bedbathandbeyond ,0
23166,Flooring,Floor Moulding & Trim,,"
            
                Cali Bamboo 3.25-in x 72-in Boardwalk Bamboo Stair Nose Floor Moulding
            
                
            
        ",0,0,$53.93 - $60.99,https://mobileimages.lowes.com/product/converted/811465/811465027934.jpg,"<ul class=""pd-short-desc-listing list disc"">
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Cali Bamboo flooring accessories are constructed from the same high quality manufacturing process as each corresponding floor style</p>
                </li>
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Finish your floor with style using Cali Bamboo flooring accessory pieces such as: room transitions, wall transitions, and stair parts</p>
                </li>
    </ul><ul class=""list disc"">

                                        <li>Cali Bamboo flooring accessories are constructed from the same high quality manufacturing process as each corresponding floor style</li>


                                        <li>Finish your floor with style using Cali Bamboo flooring accessory pieces such as: room transitions, wall transitions, and stair parts</li>

                                </ul>",bedbathandbeyond ,0
23167,Flooring,Floor Moulding & Trim,,"
            
                SMARTCORE Ultra 1.26-in x 94-in Woodford Oak T-Molding
            
                
            
        ",0,0,$19.98 ,https://mobileimages.lowes.com/product/converted/836216/836216198282.jpg,"<ul class=""pd-short-desc-listing list disc"">
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Used to transition 2 hard surface floors of similar height</p>
                </li>
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Easy to install-prepackaged with the required track</p>
                </li>
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Vinyl wrapped, 100% waterproof</p>
                </li>
    </ul><ul class=""list disc"">

                                        <li>Used to transition 2 hard surface floors of similar height</li>


                                        <li>Easy to install-prepackaged with the required track</li>


                                        <li>Vinyl wrapped, 100% waterproof</li>

                                </ul>",bedbathandbeyond ,0
23168,Flooring,Floor Moulding & Trim,,"
            
                FLEXCO 2.75-in x 78-in Natural Acacia Stair Nose Floor Moulding
            
                
            
        ",0,0,$45.00 - $55.00,https://mobileimages.lowes.com/product/converted/719381/719381490002.jpg,"<ul class=""pd-short-desc-listing list disc"">
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Flexco Natural Acacia stair nosing is designed to take the brunt of foot traffic while maintaining the beauty of the stairs</p>
                </li>
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">The Natural finish and top coat allow the woods natural beauty to shine through while offering a rich color to match wood flooring</p>
                </li>
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Prefinished with an environmentally friendly water-based low VOC polyurethane top coat</p>
                </li>
    </ul><ul class=""list disc"">

                                        <li>Flexco Natural Acacia stair nosing is designed to take the brunt of foot traffic while maintaining the beauty of the stairs</li>


                                        <li>The Natural finish and top coat allow the woods natural beauty to shine through while offering a rich color to match wood flooring</li>


                                        <li>Prefinished with an environmentally friendly water-based low VOC polyurethane top coat</li>


                                        <li>Made from the finest solid hardwood available for lasting durability</li>


                                        <li>See flooring manufacturer guidelines for required underlayment</li>


                                        <li>Easily cut for custom finish</li>


                                        <li>Each stair nose is 2.75-in W x 0.5-in H x 78-in L</li>


                                        <li>Smooth finish for flawless transition to flooring and can be installed in both residential and commercial buildings</li>


                                        <li>""Pass-it-on"" warranty could not be more simple. We will match the warranty provided by the hardwood flooring manufacturer on any project where our hardwood transitions are used</li>

                                </ul>",bedbathandbeyond ,0
23169,Flooring,Floor Moulding & Trim,,"
            
                FLEXCO 2.75-in x 78-in Mink Estate Hickory Stair Nose Floor Moulding
            
                
            
        ",0,0,$45.00 - $51.46,https://mobileimages.lowes.com/product/converted/719381/719381489006.jpg,"<ul class=""pd-short-desc-listing list disc"">
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Stair nosings are designed to take the brunt of foot traffic while maintaining the beauty of the stairs</p>
                </li>
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Made from the finest solid hardwood available for lasting durability</p>
                </li>
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Easily cut for a custom finish</p>
                </li>
    </ul><ul class=""list disc"">

                                        <li>Stair nosings are designed to take the brunt of foot traffic while maintaining the beauty of the stairs</li>


                                        <li>Made from the finest solid hardwood available for lasting durability</li>


                                        <li>Easily cut for a custom finish</li>


                                        <li>Smooth finish for flawless transition to flooring</li>


                                        <li>Hand scraped molding</li>


                                        <li>Matches 3/8-in flooring</li>

                                </ul>",bedbathandbeyond ,0
23170,Flooring,Floor Moulding & Trim,,"
            
                SimpleSolutions 2.37-in x 78.74-in Newport Pine 4-N-1 Floor Moulding
            
                
            
        ",0,0,$20.29 - $30.98,https://mobileimages.lowes.com/product/converted/604743/604743121376.jpg,"<ul class=""pd-short-desc-listing list disc"">
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Provides one solution for four different molding needs - hard surface reducer, T-moulding, carpet transition and end moulding</p>
                </li>
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Assembles in seconds, simply align the parts and snap into the track</p>
                </li>
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Superior scratch barrier, looks newer longer</p>
                </li>
    </ul><ul class=""list disc"">

                                        <li>Provides one solution for four different molding needs - hard surface reducer, T-moulding, carpet transition and end moulding</li>


                                        <li>Assembles in seconds, simply align the parts and snap into the track</li>


                                        <li>Superior scratch barrier, looks newer longer</li>


                                        <li>Pre-finished, no staining, gluing or polyurethane</li>


                                        <li>Measures 78-3/4-in</li>


                                        <li>T-mold and carpet reducer measures 1.75-in width, hard surface reducer measures 2-in width</li>

                                </ul>",bedbathandbeyond ,0
23171,Flooring,Floor Moulding & Trim,,"
            
                Shaw 1.75-in x 94-in Asheville Pine Stair Nose Floor Moulding
            
                
            
        ",0,0,$29.98 ,https://mobileimages.lowes.com/product/converted/765894/765894004052.jpg,"<ul class=""pd-short-desc-listing list disc"">
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Shaw stairnose combines style and function to enhance the beauty of interior staircases or step downs</p>
                </li>
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Provides a safe and secure step</p>
                </li>
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Prepackaged with the required track and hardware</p>
                </li>
    </ul><ul class=""list disc"">

                                        <li>Shaw stairnose combines style and function to enhance the beauty of interior staircases or step downs</li>


                                        <li>Provides a safe and secure step</li>


                                        <li>Prepackaged with the required track and hardware</li>


                                        <li>Intended for use with Shaw luxury Vinly plank item # 737996</li>

                                </ul>",bedbathandbeyond ,0
23172,Flooring,Floor Moulding & Trim,,"
            
                Style Selections 2.75-in x 78-in Butterscotch Red Oak Stair Nosing
            
                
            
        ",0,0,$40.00 ,https://mobileimages.lowes.com/product/converted/719381/719381432491.jpg,"<ul class=""pd-short-desc-listing list disc"">
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Stair nosings provide a transition between floor and riser and take the brunt of foot traffic</p>
                </li>
                <li class=""v-spacing-small"">
                    <p class=""ellipsis-two-line"">Made from the finest solid hardwood for lasting durability</p>
                </li>
    </ul><ul class=""list disc"">

                                        <li>Stair nosings provide a transition between floor and riser and take the brunt of foot traffic</li>


                                        <li>Made from the finest solid hardwood for lasting durability</li>

                                </ul>",bedbathandbeyond ,0
